2681,1268035000,1268036000
2681,1268034000,1268035000
2681,1268033000,1268034000
2681,1268032000,1268033000
2681,1268031000,1268032000
2681,1268030000,1268031000
2681,1268029000,1268030000
2681,1268028000,1268029000
2681,1268027000,1268028000
2681,1268026000,1268027000
2681,1268025000,1268026000
2681,1268024000,1268025000
2681,1268023000,1268024000
2681,1268022000,1268023000
2681,1268016000,1268022000
2681,1268015000,1268016000
2681,1268014000,1268015000
2681,1268013000,1268014000
2681,1268012000,1268013000
2681,1268011000,1268012000
2681,1268009000,1268011000
2681,1268008000,1268009000
2681,1268007000,1268008000
2681,1268006000,1268007000
2681,1268005000,1268006000
2681,1268004000,1268005000
2681,1268003000,1268004000
2681,1268002000,1268003000
2681,1268001000,1268002000
2601,1260012000,1260011000
2601,1260013000,1260012000
2601,1260014000,1260013000
2601,1260015000,1260014000
2601,1260016000,1260015000
2601,1260017000,1260016000
2601,1260018000,1260017000
2601,1260019000,1260018000
2601,1260020000,1260019000
2601,1260021000,1260020000
2601,1268016000,1260021000
2601,1260023000,1268016000
2601,1260024000,1260023000
2601,1260025000,1260024000
2601,1260026000,1260025000
2601,1260027000,1260026000
2601,1260028000,1260027000
2601,1260029000,1260028000
2601,1260030000,1260029000
2601,1261006000,1260030000
2601,1268019000,1261006000
2601,1260033000,1268019000
2601,1260034000,1260033000
2601,1260035000,1260034000
2601,1268004000,1260035000
2601,1260037000,1268004000
2601,1263037000,1260037000
2601,1260039000,1263037000
2610,1261004000,1261003000
2610,1268009000,1261004000
2610,1261006000,1268009000
2610,1268021000,1261006000
2610,1261008000,1268021000
2610,1261009000,1261008000
2610,1261010000,1261009000
2610,1261011000,1261010000
2610,1268003000,1261011000
2610,1261013000,1268003000
2610,1261014000,1261013000
2610,1261015000,1261014000
2610,1261016000,1261015000
2610,1261017000,1261016000
2610,1261018000,1261017000
2610,1261019000,1261018000
2610,1261020000,1261019000
2610,1261021000,1261020000
2610,1261022000,1261021000
2610,1261023000,1261022000
2610,1261024000,1261023000
2610,1261025000,1261024000
2610,1261026000,1261025000
2610,1261027000,1261026000
2610,1261028000,1261027000
2610,1261029000,1261028000
2610,1261030000,1261029000
2610,1261031000,1261030000
2610,1261032000,1261031000
2621,1262012000,1262011000
2621,1262013000,1262012000
2621,1262014000,1262013000
2621,1262015000,1262014000
2621,1262016000,1262015000
2621,1262017000,1262016000
2621,1262018000,1262017000
2621,1262019000,1262018000
2621,1262020000,1262019000
2621,1268021000,1262020000
2621,1268019000,1268021000
2621,1268008000,1268019000
2621,1268018000,1268008000
2621,1268017000,1268018000
2631,1263012000,1268028000
2631,1263013000,1263012000
2631,1268030000,1263013000
2631,1263015000,1268030000
2631,1263016000,1263015000
2631,1263017000,1263016000
2631,1263018000,1263017000
2631,1263019000,1263018000
2631,1263020000,1263019000
2631,1263021000,1263020000
2631,1263022000,1263021000
2631,1263023000,1263022000
2631,1262016000,1263023000
2631,1263025000,1262016000
2631,1263026000,1263025000
2631,1263027000,1263026000
2631,1263028000,1263027000
2631,1263029000,1263028000
2631,1263030000,1263029000
2631,1263031000,1263030000
2631,1261018000,1263031000
2631,1263033000,1261018000
2631,1263034000,1263033000
2631,1263035000,1263034000
2631,1263036000,1263035000
2631,1263037000,1263036000
2410,1268012000,1261006000
2410,1241013000,1268012000
2410,1260019000,1241013000
2410,1241015000,1260019000
2410,1268028000,1241015000
2410,1241017000,1268028000
2410,1241018000,1241017000
2410,1241019000,1241018000
2410,1241020000,1241019000
2410,1241021000,1241020000
2410,1241022000,1241021000
2410,1241023000,1241022000
2410,1241024000,1241023000
2410,1241025000,1241024000
2410,1241026000,1241025000
2410,1241027000,1241026000
2410,1241028000,1241027000
2651,1263020000,1265011000
2651,1265013000,1263020000
2651,1265014000,1265013000
2651,1265015000,1265014000
2651,1265016000,1265015000
2651,1265017000,1265016000
2651,1260025000,1265017000
2651,1265019000,1260025000
2651,1268012000,1265019000
2651,1265021000,1268012000
2651,1265022000,1265021000
2651,1261004000,1265022000
2651,1265024000,1261004000
2651,1268018000,1265024000
2651,1265026000,1268018000
2651,1265028000,1265026000
2651,1265029000,1265028000
2651,1260034000,1265029000
2651,1261009000,1260034000
2651,1265032000,1261009000
2651,1265033000,1265032000
2651,1267025000,1265033000
2651,1265035000,1267025000
2651,1265036000,1265035000
2651,1261015000,1265036000
2651,1263035000,1261015000
2671,1267012000,1241013000
2671,1267013000,1267012000
2671,1267014000,1267013000
2671,1268012000,1267014000
2671,1267016000,1268012000
2671,1260029000,1267016000
2671,1267018000,1260029000
2671,1267019000,1267018000
2671,1267020000,1267019000
2671,1262019000,1267020000
2671,1267022000,1262019000
2671,1267023000,1267022000
2671,1267024000,1267023000
2671,1267025000,1267024000
2671,1267026000,1267025000
2671,1261011000,1267026000
2671,1267028000,1261011000
2671,1267029000,1267028000
2671,1267030000,1267029000
2671,1267031000,1267030000
2671,1267032000,1267031000
2680,1268036000,1268035000
2680,1268035000,1268034000
2680,1268034000,1268033000
2680,1268033000,1268032000
2680,1268032000,1268031000
2680,1268031000,1268030000
2680,1268030000,1268029000
2680,1268029000,1268028000
2680,1268028000,1268027000
2680,1268027000,1268026000
2680,1268026000,1268025000
2680,1268025000,1268024000
2680,1268024000,1268023000
2680,1268023000,1268022000
2680,1268022000,1268016000
2680,1268016000,1268015000
2680,1268015000,1268014000
2680,1268014000,1268013000
2680,1268013000,1268012000
2680,1268012000,1268011000
2680,1268011000,1268009000
2680,1268009000,1268008000
2680,1268008000,1268007000
2680,1268007000,1268006000
2680,1268006000,1268005000
2680,1268005000,1268004000
2680,1268004000,1268003000
2680,1268003000,1268002000
2680,1268002000,1268001000
2600,1260011000,1260012000
2600,1260012000,1260013000
2600,1260013000,1260014000
2600,1260014000,1260015000
2600,1260015000,1260016000
2600,1260016000,1260017000
2600,1260017000,1260018000
2600,1260018000,1260019000
2600,1260019000,1260020000
2600,1260020000,1260021000
2600,1260021000,1268016000
2600,1268016000,1260023000
2600,1260023000,1260024000
2600,1260024000,1260025000
2600,1260025000,1260026000
2600,1260026000,1260027000
2600,1260027000,1260028000
2600,1260028000,1260029000
2600,1260029000,1260030000
2600,1260030000,1261006000
2600,1261006000,1268019000
2600,1268019000,1260033000
2600,1260033000,1260034000
2600,1260034000,1260035000
2600,1260035000,1268004000
2600,1268004000,1260037000
2600,1260037000,1263037000
2600,1263037000,1260039000
2611,1261003000,1261004000
2611,1261004000,1268009000
2611,1268009000,1261006000
2611,1261006000,1268021000
2611,1268021000,1261008000
2611,1261008000,1261009000
2611,1261009000,1261010000
2611,1261010000,1261011000
2611,1261011000,1268003000
2611,1268003000,1261013000
2611,1261013000,1261014000
2611,1261014000,1261015000
2611,1261015000,1261016000
2611,1261016000,1261017000
2611,1261017000,1261018000
2611,1261018000,1261019000
2611,1261019000,1261020000
2611,1261020000,1261021000
2611,1261021000,1261022000
2611,1261022000,1261023000
2611,1261023000,1261024000
2611,1261024000,1261025000
2611,1261025000,1261026000
2611,1261026000,1261027000
2611,1261027000,1261028000
2611,1261028000,1261029000
2611,1261029000,1261030000
2611,1261030000,1261031000
2611,1261031000,1261032000
2620,1262011000,1262012000
2620,1262012000,1262013000
2620,1262013000,1262014000
2620,1262014000,1262015000
2620,1262015000,1262016000
2620,1262016000,1262017000
2620,1262017000,1262018000
2620,1262018000,1262019000
2620,1262019000,1262020000
2620,1262020000,1268021000
2620,1268021000,1268019000
2620,1268019000,1268008000
2620,1268008000,1268018000
2620,1268018000,1268017000
2630,1268028000,1263012000
2630,1263012000,1263013000
2630,1263013000,1268030000
2630,1268030000,1263015000
2630,1263015000,1263016000
2630,1263016000,1263017000
2630,1263017000,1263018000
2630,1263018000,1263019000
2630,1263019000,1263020000
2630,1263020000,1263021000
2630,1263021000,1263022000
2630,1263022000,1263023000
2630,1263023000,1262016000
2630,1262016000,1263025000
2630,1263025000,1263026000
2630,1263026000,1263027000
2630,1263027000,1263028000
2630,1263028000,1263029000
2630,1263029000,1263030000
2630,1263030000,1263031000
2630,1263031000,1261018000
2630,1261018000,1263033000
2630,1263033000,1263034000
2630,1263034000,1263035000
2630,1263035000,1263036000
2630,1263036000,1263037000
2411,1261006000,1268012000
2411,1268012000,1241013000
2411,1241013000,1260019000
2411,1260019000,1241015000
2411,1241015000,1268028000
2411,1268028000,1241017000
2411,1241017000,1241018000
2411,1241018000,1241019000
2411,1241019000,1241020000
2411,1241020000,1241021000
2411,1241021000,1241022000
2411,1241022000,1241023000
2411,1241023000,1241024000
2411,1241024000,1241025000
2411,1241025000,1241026000
2411,1241026000,1241027000
2411,1241027000,1241028000
2650,1265011000,1263020000
2650,1263020000,1265013000
2650,1265013000,1265014000
2650,1265014000,1265015000
2650,1265015000,1265016000
2650,1265016000,1265017000
2650,1265017000,1260025000
2650,1260025000,1265019000
2650,1265019000,1268012000
2650,1268012000,1265021000
2650,1265021000,1265022000
2650,1265022000,1261004000
2650,1261004000,1265024000
2650,1265024000,1268018000
2650,1268018000,1265026000
2650,1265026000,1265028000
2650,1265028000,1265029000
2650,1265029000,1260034000
2650,1260034000,1261009000
2650,1261009000,1265032000
2650,1265032000,1265033000
2650,1265033000,1267025000
2650,1267025000,1265035000
2650,1265035000,1265036000
2650,1265036000,1261015000
2650,1261015000,1263035000
2670,1241013000,1267012000
2670,1267012000,1267013000
2670,1267013000,1267014000
2670,1267014000,1268012000
2670,1268012000,1267016000
2670,1267016000,1260029000
2670,1260029000,1267018000
2670,1267018000,1267019000
2670,1267019000,1267020000
2670,1267020000,1262019000
2670,1262019000,1267022000
2670,1267022000,1267023000
2670,1267023000,1267024000
2670,1267024000,1267025000
2670,1267025000,1267026000
2670,1267026000,1261011000
2670,1261011000,1267028000
2670,1267028000,1267029000
2670,1267029000,1267030000
2670,1267030000,1267031000
2670,1267031000,1267032000
